timestamp,price,tweet_id,handle,ticker,sentiment_label,sentiment_score,minutes_since_tweet
2019-05-31 18:01:00,185.76666666666665,1134520772704079878,@elonmusk,TSLA,Neutral,0.9921889305114746,-2.4207666666666667
2019-05-31 18:02:00,,1134520772704079878,@elonmusk,TSLA,Neutral,0.9921889305114746,-1.4207666666666665
2019-05-31 18:03:00,185.9,1134520772704079878,@elonmusk,TSLA,Neutral,0.9921889305114746,-0.4207666666666666
2019-05-31 18:04:00,185.9,1134520772704079878,@elonmusk,TSLA,Neutral,0.9921889305114746,0.5792333333333333
2019-05-31 18:05:00,,1134520772704079878,@elonmusk,TSLA,Neutral,0.9921889305114746,1.5792333333333335
2019-05-31 18:06:00,,1134520772704079878,@elonmusk,TSLA,Neutral,0.9921889305114746,2.5792333333333333
2019-05-31 18:07:00,,1134520772704079878,@elonmusk,TSLA,Neutral,0.9921889305114746,3.5792333333333333
2019-05-31 18:08:00,185.9,1134520772704079878,@elonmusk,TSLA,Neutral,0.9921889305114746,4.579233333333334
2019-05-31 18:09:00,185.9,1134520772704079878,@elonmusk,TSLA,Neutral,0.9921889305114746,5.579233333333334
2019-05-31 18:10:00,,1134520772704079878,@elonmusk,TSLA,Neutral,0.9921889305114746,6.579233333333334
2019-05-31 18:11:00,185.98,1134520772704079878,@elonmusk,TSLA,Neutral,0.9921889305114746,7.579233333333334
2019-05-31 18:12:00,,1134520772704079878,@elonmusk,TSLA,Neutral,0.9921889305114746,8.579233333333333
2019-05-31 18:13:00,,1134520772704079878,@elonmusk,TSLA,Neutral,0.9921889305114746,9.579233333333333
2019-05-31 05:56:00,185.48,1134338745946132481,@elonmusk,TSLA,Neutral,0.537708580493927,-4.111416666666667
2019-05-31 05:57:00,185.47,1134338745946132481,@elonmusk,TSLA,Neutral,0.537708580493927,-3.1114166666666665
2019-05-31 05:58:00,,1134338745946132481,@elonmusk,TSLA,Neutral,0.537708580493927,-2.1114166666666665
2019-05-31 05:59:00,185.37,1134338745946132481,@elonmusk,TSLA,Neutral,0.537708580493927,-1.1114166666666667
2019-05-31 06:00:00,,1134338745946132481,@elonmusk,TSLA,Neutral,0.537708580493927,-0.11141666666666666
2019-05-31 06:01:00,185.4333333333333,1134338745946132481,@elonmusk,TSLA,Neutral,0.537708580493927,0.8885833333333333
2019-05-31 06:02:00,,1134338745946132481,@elonmusk,TSLA,Neutral,0.537708580493927,1.8885833333333333
2019-05-31 06:03:00,185.54,1134338745946132481,@elonmusk,TSLA,Neutral,0.537708580493927,2.8885833333333335
2019-05-31 06:04:00,,1134338745946132481,@elonmusk,TSLA,Neutral,0.537708580493927,3.8885833333333335
2019-05-31 06:05:00,185.56,1134338745946132481,@elonmusk,TSLA,Neutral,0.537708580493927,4.888583333333333
2019-05-31 06:06:00,,1134338745946132481,@elonmusk,TSLA,Neutral,0.537708580493927,5.888583333333333
2019-05-31 06:07:00,185.32,1134338745946132481,@elonmusk,TSLA,Neutral,0.537708580493927,6.888583333333333
2019-05-31 06:08:00,,1134338745946132481,@elonmusk,TSLA,Neutral,0.537708580493927,7.888583333333333
2019-05-31 06:09:00,185.4,1134338745946132481,@elonmusk,TSLA,Neutral,0.537708580493927,8.888583333333335
2019-05-31 06:10:00,185.39,1134338745946132481,@elonmusk,TSLA,Neutral,0.537708580493927,9.888583333333335
2019-05-31 17:59:00,3.038888888888889,1134520772704079878,@elonmusk,NIO,Neutral,0.9921889305114746,-4.420766666666666
2019-05-31 18:00:00,,1134520772704079878,@elonmusk,NIO,Neutral,0.9921889305114746,-3.4207666666666667
2019-05-31 18:01:00,3.04,1134520772704079878,@elonmusk,NIO,Neutral,0.9921889305114746,-2.4207666666666667
2019-05-31 18:02:00,,1134520772704079878,@elonmusk,NIO,Neutral,0.9921889305114746,-1.4207666666666665
2019-05-31 18:03:00,,1134520772704079878,@elonmusk,NIO,Neutral,0.9921889305114746,-0.4207666666666666
2019-05-31 18:04:00,,1134520772704079878,@elonmusk,NIO,Neutral,0.9921889305114746,0.5792333333333333
2019-05-31 18:05:00,,1134520772704079878,@elonmusk,NIO,Neutral,0.9921889305114746,1.5792333333333335
2019-05-31 18:06:00,,1134520772704079878,@elonmusk,NIO,Neutral,0.9921889305114746,2.5792333333333333
2019-05-31 18:07:00,,1134520772704079878,@elonmusk,NIO,Neutral,0.9921889305114746,3.5792333333333333
2019-05-31 18:08:00,3.04,1134520772704079878,@elonmusk,NIO,Neutral,0.9921889305114746,4.579233333333334
2019-05-31 18:09:00,,1134520772704079878,@elonmusk,NIO,Neutral,0.9921889305114746,5.579233333333334
2019-05-31 18:10:00,3.04,1134520772704079878,@elonmusk,NIO,Neutral,0.9921889305114746,6.579233333333334
2019-05-31 18:11:00,,1134520772704079878,@elonmusk,NIO,Neutral,0.9921889305114746,7.579233333333334
2019-05-31 18:12:00,,1134520772704079878,@elonmusk,NIO,Neutral,0.9921889305114746,8.579233333333333
2019-05-31 18:13:00,,1134520772704079878,@elonmusk,NIO,Neutral,0.9921889305114746,9.579233333333333
2019-05-31 05:56:00,,1134338745946132481,@elonmusk,NIO,Neutral,0.537708580493927,-4.111416666666667
2019-05-31 05:57:00,,1134338745946132481,@elonmusk,NIO,Neutral,0.537708580493927,-3.1114166666666665
2019-05-31 05:58:00,,1134338745946132481,@elonmusk,NIO,Neutral,0.537708580493927,-2.1114166666666665
2019-05-31 05:59:00,3.1,1134338745946132481,@elonmusk,NIO,Neutral,0.537708580493927,-1.1114166666666667
2019-05-31 06:00:00,,1134338745946132481,@elonmusk,NIO,Neutral,0.537708580493927,-0.11141666666666666
2019-05-31 06:01:00,3.07,1134338745946132481,@elonmusk,NIO,Neutral,0.537708580493927,0.8885833333333333
2019-05-31 06:02:00,,1134338745946132481,@elonmusk,NIO,Neutral,0.537708580493927,1.8885833333333333
2019-05-31 06:03:00,,1134338745946132481,@elonmusk,NIO,Neutral,0.537708580493927,2.8885833333333335
2019-05-31 06:04:00,3.0399999999999996,1134338745946132481,@elonmusk,NIO,Neutral,0.537708580493927,3.8885833333333335
2019-05-31 06:05:00,,1134338745946132481,@elonmusk,NIO,Neutral,0.537708580493927,4.888583333333333
2019-05-31 06:06:00,3.03,1134338745946132481,@elonmusk,NIO,Neutral,0.537708580493927,5.888583333333333
2019-05-31 06:07:00,3.03,1134338745946132481,@elonmusk,NIO,Neutral,0.537708580493927,6.888583333333333
2019-05-31 06:08:00,3.03,1134338745946132481,@elonmusk,NIO,Neutral,0.537708580493927,7.888583333333333
2019-05-31 06:09:00,3.0225,1134338745946132481,@elonmusk,NIO,Neutral,0.537708580493927,8.888583333333335
2019-05-31 06:10:00,3.02,1134338745946132481,@elonmusk,NIO,Neutral,0.537708580493927,9.888583333333335
2019-05-25 17:28:00,,1132338789584523265,@elonmusk,TSLA,Neutral,0.9968653321266174,-4.99885
2019-05-25 17:29:00,,1132338789584523265,@elonmusk,TSLA,Neutral,0.9968653321266174,-3.99885
2019-05-25 17:30:00,,1132338789584523265,@elonmusk,TSLA,Neutral,0.9968653321266174,-2.99885
2019-05-25 17:31:00,,1132338789584523265,@elonmusk,TSLA,Neutral,0.9968653321266174,-1.99885
2019-05-25 17:32:00,,1132338789584523265,@elonmusk,TSLA,Neutral,0.9968653321266174,-0.9988499999999999
2019-05-25 17:33:00,,1132338789584523265,@elonmusk,TSLA,Neutral,0.9968653321266174,0.0011500000000000002
2019-05-25 17:34:00,,1132338789584523265,@elonmusk,TSLA,Neutral,0.9968653321266174,1.00115
2019-05-25 17:35:00,,1132338789584523265,@elonmusk,TSLA,Neutral,0.9968653321266174,2.00115
2019-05-25 17:36:00,,1132338789584523265,@elonmusk,TSLA,Neutral,0.9968653321266174,3.00115
2019-05-25 17:37:00,,1132338789584523265,@elonmusk,TSLA,Neutral,0.9968653321266174,4.00115
2019-05-25 17:38:00,,1132338789584523265,@elonmusk,TSLA,Neutral,0.9968653321266174,5.00115
2019-05-25 17:39:00,,1132338789584523265,@elonmusk,TSLA,Neutral,0.9968653321266174,6.00115
2019-05-25 17:40:00,,1132338789584523265,@elonmusk,TSLA,Neutral,0.9968653321266174,7.00115
2019-05-25 17:41:00,,1132338789584523265,@elonmusk,TSLA,Neutral,0.9968653321266174,8.00115
2019-05-25 17:42:00,,1132338789584523265,@elonmusk,TSLA,Neutral,0.9968653321266174,9.001149999999999
2019-05-25 17:28:00,,1132338789584523265,@elonmusk,NIO,Neutral,0.9968653321266174,-4.99885
2019-05-25 17:29:00,,1132338789584523265,@elonmusk,NIO,Neutral,0.9968653321266174,-3.99885
2019-05-25 17:30:00,,1132338789584523265,@elonmusk,NIO,Neutral,0.9968653321266174,-2.99885
2019-05-25 17:31:00,,1132338789584523265,@elonmusk,NIO,Neutral,0.9968653321266174,-1.99885
2019-05-25 17:32:00,,1132338789584523265,@elonmusk,NIO,Neutral,0.9968653321266174,-0.9988499999999999
2019-05-25 17:33:00,,1132338789584523265,@elonmusk,NIO,Neutral,0.9968653321266174,0.0011500000000000002
2019-05-25 17:34:00,,1132338789584523265,@elonmusk,NIO,Neutral,0.9968653321266174,1.00115
2019-05-25 17:35:00,,1132338789584523265,@elonmusk,NIO,Neutral,0.9968653321266174,2.00115
2019-05-25 17:36:00,,1132338789584523265,@elonmusk,NIO,Neutral,0.9968653321266174,3.00115
2019-05-25 17:37:00,,1132338789584523265,@elonmusk,NIO,Neutral,0.9968653321266174,4.00115
2019-05-25 17:38:00,,1132338789584523265,@elonmusk,NIO,Neutral,0.9968653321266174,5.00115
2019-05-25 17:39:00,,1132338789584523265,@elonmusk,NIO,Neutral,0.9968653321266174,6.00115
2019-05-25 17:40:00,,1132338789584523265,@elonmusk,NIO,Neutral,0.9968653321266174,7.00115
2019-05-25 17:41:00,,1132338789584523265,@elonmusk,NIO,Neutral,0.9968653321266174,8.00115
2019-05-25 17:42:00,,1132338789584523265,@elonmusk,NIO,Neutral,0.9968653321266174,9.001149999999999
2019-05-25 00:22:00,,1132080338648219648,@elonmusk,NIO,Neutral,0.9991649389266968,-4.007099999999999
2019-05-25 00:23:00,,1132080338648219648,@elonmusk,NIO,Neutral,0.9991649389266968,-3.0071
2019-05-25 00:24:00,,1132080338648219648,@elonmusk,NIO,Neutral,0.9991649389266968,-2.0071
2019-05-25 00:25:00,,1132080338648219648,@elonmusk,NIO,Neutral,0.9991649389266968,-1.0071
2019-05-25 00:26:00,,1132080338648219648,@elonmusk,NIO,Neutral,0.9991649389266968,-0.0070999999999999995
2019-05-25 00:27:00,,1132080338648219648,@elonmusk,NIO,Neutral,0.9991649389266968,0.9929
2019-05-25 00:28:00,,1132080338648219648,@elonmusk,NIO,Neutral,0.9991649389266968,1.9929
2019-05-25 00:29:00,,1132080338648219648,@elonmusk,NIO,Neutral,0.9991649389266968,2.9929
2019-05-25 00:30:00,,1132080338648219648,@elonmusk,NIO,Neutral,0.9991649389266968,3.9929
2019-05-25 00:31:00,,1132080338648219648,@elonmusk,NIO,Neutral,0.9991649389266968,4.992900000000001
2019-05-25 00:32:00,,1132080338648219648,@elonmusk,NIO,Neutral,0.9991649389266968,5.992900000000001
2019-05-25 00:33:00,,1132080338648219648,@elonmusk,NIO,Neutral,0.9991649389266968,6.992900000000001
2019-05-25 00:34:00,,1132080338648219648,@elonmusk,NIO,Neutral,0.9991649389266968,7.992900000000001
2019-05-25 00:35:00,,1132080338648219648,@elonmusk,NIO,Neutral,0.9991649389266968,8.992899999999999
2019-05-25 00:36:00,,1132080338648219648,@elonmusk,NIO,Neutral,0.9991649389266968,9.992899999999999
2019-05-25 00:22:00,,1132080338648219648,@elonmusk,TSLA,Neutral,0.9991649389266968,-4.007099999999999
2019-05-25 00:23:00,,1132080338648219648,@elonmusk,TSLA,Neutral,0.9991649389266968,-3.0071
2019-05-25 00:24:00,,1132080338648219648,@elonmusk,TSLA,Neutral,0.9991649389266968,-2.0071
2019-05-25 00:25:00,,1132080338648219648,@elonmusk,TSLA,Neutral,0.9991649389266968,-1.0071
2019-05-25 00:26:00,,1132080338648219648,@elonmusk,TSLA,Neutral,0.9991649389266968,-0.0070999999999999995
2019-05-25 00:27:00,,1132080338648219648,@elonmusk,TSLA,Neutral,0.9991649389266968,0.9929
2019-05-25 00:28:00,,1132080338648219648,@elonmusk,TSLA,Neutral,0.9991649389266968,1.9929
2019-05-25 00:29:00,,1132080338648219648,@elonmusk,TSLA,Neutral,0.9991649389266968,2.9929
2019-05-25 00:30:00,,1132080338648219648,@elonmusk,TSLA,Neutral,0.9991649389266968,3.9929
2019-05-25 00:31:00,,1132080338648219648,@elonmusk,TSLA,Neutral,0.9991649389266968,4.992900000000001
2019-05-25 00:32:00,,1132080338648219648,@elonmusk,TSLA,Neutral,0.9991649389266968,5.992900000000001
2019-05-25 00:33:00,,1132080338648219648,@elonmusk,TSLA,Neutral,0.9991649389266968,6.992900000000001
2019-05-25 00:34:00,,1132080338648219648,@elonmusk,TSLA,Neutral,0.9991649389266968,7.992900000000001
2019-05-25 00:35:00,,1132080338648219648,@elonmusk,TSLA,Neutral,0.9991649389266968,8.992899999999999
2019-05-25 00:36:00,,1132080338648219648,@elonmusk,TSLA,Neutral,0.9991649389266968,9.992899999999999
2019-05-23 06:35:00,185.17857142857142,1131449588093792256,@elonmusk,TSLA,Neutral,0.9995606541633606,-4.629583333333333
2019-05-23 06:36:00,,1131449588093792256,@elonmusk,TSLA,Neutral,0.9995606541633606,-3.6295833333333336
2019-05-23 06:37:00,185.24428571428572,1131449588093792256,@elonmusk,TSLA,Neutral,0.9995606541633606,-2.6295833333333336
2019-05-23 06:38:00,,1131449588093792256,@elonmusk,TSLA,Neutral,0.9995606541633606,-1.6295833333333334
2019-05-23 06:39:00,185.04,1131449588093792256,@elonmusk,TSLA,Neutral,0.9995606541633606,-0.6295833333333333
2019-05-23 06:40:00,185.42,1131449588093792256,@elonmusk,TSLA,Neutral,0.9995606541633606,0.37041666666666667
2019-05-23 06:41:00,185.48571428571427,1131449588093792256,@elonmusk,TSLA,Neutral,0.9995606541633606,1.3704166666666666
2019-05-23 06:42:00,,1131449588093792256,@elonmusk,TSLA,Neutral,0.9995606541633606,2.3704166666666664
2019-05-23 06:43:00,185.4875,1131449588093792256,@elonmusk,TSLA,Neutral,0.9995606541633606,3.3704166666666664
2019-05-23 06:44:00,185.75363636363636,1131449588093792256,@elonmusk,TSLA,Neutral,0.9995606541633606,4.370416666666667
2019-05-23 06:45:00,185.998,1131449588093792256,@elonmusk,TSLA,Neutral,0.9995606541633606,5.370416666666667
2019-05-23 06:46:00,,1131449588093792256,@elonmusk,TSLA,Neutral,0.9995606541633606,6.370416666666667
2019-05-23 06:47:00,186.0907692307692,1131449588093792256,@elonmusk,TSLA,Neutral,0.9995606541633606,7.370416666666667
2019-05-23 06:48:00,186.34437499999999,1131449588093792256,@elonmusk,TSLA,Neutral,0.9995606541633606,8.370416666666667
2019-05-23 06:49:00,186.149,1131449588093792256,@elonmusk,TSLA,Neutral,0.9995606541633606,9.370416666666667
2019-05-23 06:35:00,,1131449588093792256,@elonmusk,NIO,Neutral,0.9995606541633606,-4.629583333333333
2019-05-23 06:36:00,3.88,1131449588093792256,@elonmusk,NIO,Neutral,0.9995606541633606,-3.6295833333333336
2019-05-23 06:37:00,,1131449588093792256,@elonmusk,NIO,Neutral,0.9995606541633606,-2.6295833333333336
2019-05-23 06:38:00,3.88,1131449588093792256,@elonmusk,NIO,Neutral,0.9995606541633606,-1.6295833333333334
2019-05-23 06:39:00,3.88,1131449588093792256,@elonmusk,NIO,Neutral,0.9995606541633606,-0.6295833333333333
2019-05-23 06:40:00,,1131449588093792256,@elonmusk,NIO,Neutral,0.9995606541633606,0.37041666666666667
2019-05-23 06:41:00,,1131449588093792256,@elonmusk,NIO,Neutral,0.9995606541633606,1.3704166666666666
2019-05-23 06:42:00,,1131449588093792256,@elonmusk,NIO,Neutral,0.9995606541633606,2.3704166666666664
2019-05-23 06:43:00,,1131449588093792256,@elonmusk,NIO,Neutral,0.9995606541633606,3.3704166666666664
2019-05-23 06:44:00,3.88,1131449588093792256,@elonmusk,NIO,Neutral,0.9995606541633606,4.370416666666667
2019-05-23 06:45:00,,1131449588093792256,@elonmusk,NIO,Neutral,0.9995606541633606,5.370416666666667
2019-05-23 06:46:00,3.87,1131449588093792256,@elonmusk,NIO,Neutral,0.9995606541633606,6.370416666666667
2019-05-23 06:47:00,3.9,1131449588093792256,@elonmusk,NIO,Neutral,0.9995606541633606,7.370416666666667
2019-05-23 06:48:00,,1131449588093792256,@elonmusk,NIO,Neutral,0.9995606541633606,8.370416666666667
2019-05-23 06:49:00,3.87,1131449588093792256,@elonmusk,NIO,Neutral,0.9995606541633606,9.370416666666667
2019-05-23 02:51:00,,1131393271400259584,@elonmusk,TSLA,Positive,0.9984762072563172,-4.84715
2019-05-23 02:52:00,,1131393271400259584,@elonmusk,TSLA,Positive,0.9984762072563172,-3.84715
2019-05-23 02:53:00,,1131393271400259584,@elonmusk,TSLA,Positive,0.9984762072563172,-2.84715
2019-05-23 02:54:00,,1131393271400259584,@elonmusk,TSLA,Positive,0.9984762072563172,-1.8471499999999998
2019-05-23 02:55:00,,1131393271400259584,@elonmusk,TSLA,Positive,0.9984762072563172,-0.84715
2019-05-23 02:56:00,,1131393271400259584,@elonmusk,TSLA,Positive,0.9984762072563172,0.15284999999999999
2019-05-23 02:57:00,,1131393271400259584,@elonmusk,TSLA,Positive,0.9984762072563172,1.1528500000000002
2019-05-23 02:58:00,,1131393271400259584,@elonmusk,TSLA,Positive,0.9984762072563172,2.15285
2019-05-23 02:59:00,,1131393271400259584,@elonmusk,TSLA,Positive,0.9984762072563172,3.15285
2019-05-23 03:00:00,,1131393271400259584,@elonmusk,TSLA,Positive,0.9984762072563172,4.15285
2019-05-23 03:01:00,,1131393271400259584,@elonmusk,TSLA,Positive,0.9984762072563172,5.15285
2019-05-23 03:02:00,,1131393271400259584,@elonmusk,TSLA,Positive,0.9984762072563172,6.15285
2019-05-23 03:03:00,,1131393271400259584,@elonmusk,TSLA,Positive,0.9984762072563172,7.15285
2019-05-23 03:04:00,,1131393271400259584,@elonmusk,TSLA,Positive,0.9984762072563172,8.152849999999999
2019-05-23 03:05:00,,1131393271400259584,@elonmusk,TSLA,Positive,0.9984762072563172,9.15285
2019-05-23 02:51:00,,1131393271400259584,@elonmusk,NIO,Positive,0.9984762072563172,-4.84715
2019-05-23 02:52:00,,1131393271400259584,@elonmusk,NIO,Positive,0.9984762072563172,-3.84715
2019-05-23 02:53:00,,1131393271400259584,@elonmusk,NIO,Positive,0.9984762072563172,-2.84715
2019-05-23 02:54:00,,1131393271400259584,@elonmusk,NIO,Positive,0.9984762072563172,-1.8471499999999998
2019-05-23 02:55:00,,1131393271400259584,@elonmusk,NIO,Positive,0.9984762072563172,-0.84715
2019-05-23 02:56:00,,1131393271400259584,@elonmusk,NIO,Positive,0.9984762072563172,0.15284999999999999
2019-05-23 02:57:00,,1131393271400259584,@elonmusk,NIO,Positive,0.9984762072563172,1.1528500000000002
2019-05-23 02:58:00,,1131393271400259584,@elonmusk,NIO,Positive,0.9984762072563172,2.15285
2019-05-23 02:59:00,,1131393271400259584,@elonmusk,NIO,Positive,0.9984762072563172,3.15285
2019-05-23 03:00:00,,1131393271400259584,@elonmusk,NIO,Positive,0.9984762072563172,4.15285
2019-05-23 03:01:00,,1131393271400259584,@elonmusk,NIO,Positive,0.9984762072563172,5.15285
2019-05-23 03:02:00,,1131393271400259584,@elonmusk,NIO,Positive,0.9984762072563172,6.15285
2019-05-23 03:03:00,,1131393271400259584,@elonmusk,NIO,Positive,0.9984762072563172,7.15285
2019-05-23 03:04:00,,1131393271400259584,@elonmusk,NIO,Positive,0.9984762072563172,8.152849999999999
2019-05-23 03:05:00,,1131393271400259584,@elonmusk,NIO,Positive,0.9984762072563172,9.15285
2019-05-19 19:51:00,,1130200352576303106,@elonmusk,TSLA,Neutral,0.9995704293251038,-4.6136333333333335
2019-05-19 19:52:00,,1130200352576303106,@elonmusk,TSLA,Neutral,0.9995704293251038,-3.6136333333333335
2019-05-19 19:53:00,,1130200352576303106,@elonmusk,TSLA,Neutral,0.9995704293251038,-2.6136333333333335
2019-05-19 19:54:00,,1130200352576303106,@elonmusk,TSLA,Neutral,0.9995704293251038,-1.6136333333333333
